Co_Code,Co_Name,_Operating_Expense_Rate,_Research_and_development_expense_rate,_Cash_flow_rate,_Interest_bearing_debt_interest_rate,_Tax_rate_A,_Cash_Flow_Per_Share,_Per_Share_Net_profit_before_tax_Yuan_,_Realized_Sales_Gross_Profit_Growth_Rate,_Operating_Profit_Growth_Rate,_Continuous_Net_Profit_Growth_Rate,_Total_Asset_Growth_Rate,_Net_Value_Growth_Rate,_Total_Asset_Return_Growth_Rate_Ratio,_Cash_Reinvestment_perc,_Current_Ratio,_Quick_Ratio,_Interest_Expense_Ratio,_Total_debt_to_Total_net_worth,_Long_term_fund_suitability_ratio_A,_Net_profit_before_tax_to_Paid_in_capital,_Total_Asset_Turnover,_Accounts_Receivable_Turnover,_Average_Collection_Days,_Inventory_Turnover_Rate_times,_Fixed_Assets_Turnover_Frequency,_Net_Worth_Turnover_Rate_times,_Operating_profit_per_person,_Allocation_rate_per_person,_Quick_Assets_to_Total_Assets,_Cash_to_Total_Assets,_Quick_Assets_to_Current_Liability,_Cash_to_Current_Liability,_Operating_Funds_to_Liability,_Inventory_to_Working_Capital,_Inventory_to_Current_Liability,_Long_term_Liability_to_Current_Assets,_Retained_Earnings_to_Total_Assets,_Total_income_to_Total_expense,_Total_expense_to_Assets,_Current_Asset_Turnover_Rate,_Quick_Asset_Turnover_Rate,_Cash_Turnover_Rate,_Fixed_Assets_to_Assets,_Cash_Flow_to_Total_Assets,_Cash_Flow_to_Liability,_CFO_to_Assets,_Cash_Flow_to_Equity,_Current_Liability_to_Current_Assets,_Liability_Assets_Flag,_Total_assets_to_GNP_price,_No_credit_Interval,_Degree_of_Financial_Leverage_DFL,_Interest_Coverage_Ratio_Interest_expense_to_EBIT,_Net_Income_Flag,_Equity_to_Liability,Default
2342,Empee Sugars,0.000234973,52600000,0.50171024,0.00070007,0.248911833,0.340029709,0.225352113,0.022190839,0.848119517,0.217609114,8990000000,0.000525889,0.264899643,0.401000335,0.027908805,0.023505684,0.630650608,0.001888582,0.005338692,0.223535178,0.154422789,0.000856218,0.007381189,8480000000,0.000173994,0.029193548,0.414237579,0.010885455,0.535236539,0.045246855,0.023788652,0.005787603,0.430277591,0.277071911,0.010982873,0.00228015,0.961396743,0.00265313,0.03646557,0.000173455,0.00015794,3620000000,0.397420435,0.651237915,0.463246686,0.719214993,0.315504002,0.010466667,0,0.000493737,0.624092294,0.026800159,0.565200956,1,0.076203271,0
1459,Aluminium Inds.,5390000000,3310000000,0.465188764,0,0.066605932,,0.180839045,0.022070688,0.848015053,0.217591646,655000000,0.000452448,0.263994374,0.376001267,0.028988365,0.027207553,0.630612594,0.000862674,0.009715012,0.179880854,0.077961019,0.001164619,0.005434277,0.000361128,0.000839713,0.018225806,0.396067479,0.002528085,0.414575217,0.07088097,0.027271612,0.013354652,0.351216654,0.277015114,0.004779125,0,0.950969963,0.002752318,0.007137767,0.000219597,0.000220493,0.000100031,0.051797601,0.550114602,0.377588284,0.574436818,0.305054447,0.010069826,0,0.007488153,0.62691436,0.026791302,0.565159089,1,0.143993193,0
2997,Shah Alloys,9860000000,645000000,0.470303549,0.000505051,0.282923373,,0.173457859,0.022067085,0.847981785,0.217582252,5810000000,0.000436327,0.26383974,0.385706568,0.006491087,0.002698734,0.632183806,0.005098533,0.005063136,0.172528467,0.149925037,0.003339657,0.001893116,0.000102988,0.000139196,0.03483871,0.39696072,0.036890616,0.159337335,0.040872839,0.003435404,0.002557622,0.36082802,0.279860252,0.008243091,0.005396154,0.933851996,0.002278431,0.020492112,6530000000,3490000000,2830000000,0.567221647,0.647135185,0.460275853,0.634482182,0.3151777,0.044415515,0,0.012338511,0.623058824,0.027282815,0.566758346,1,0.035738826,0
3270,Agro Dutch Inds.,4560000000,1870000000,0.464225862,0.000684068,0.221581132,0.328287473,0.188822776,0.022097269,0.848009736,0.217585308,9090000000,0.000482194,0.263697539,0.393856414,0.010099188,0.007900315,0.63073725,0.011481958,0.006468165,0.187881759,0.476761619,0.00145273,0.004353228,0.001224396,0.00285351,0.118064516,0.400352774,0.004086978,0.872025937,0.197304954,0.009664617,0.006389931,0.348732809,0.277043804,0.001478265,0.000992975,0.937533802,0.002374556,0.021988601,7410000000,7860000000,5120000000,0.07660035,0.646736725,0.459864433,0.607616771,0.315366012,0.028904382,0,0.000624563,0.624147525,0.026822103,0.565301755,1,0.02172194,0
4857,KSL and Indus,0.000119452,0,0.458659822,0.000652065,0.015082498,0.302221122,0.182947955,0.022146084,0.848048063,0.217615847,8510000000,0.000476903,0.264148231,0.349977646,0.007908868,0.000874,0.633206394,0.016486563,0.005475232,0.181977226,0.058470765,0.001300559,0.004863866,879000000,0.000203498,0.025645161,0.444494697,0.076205069,0.147895017,0.018327387,0.001279031,0.000493771,0.332565064,0.278694342,0.017466062,0,0.942266696,0.002540907,0.007153268,0.000660397,0.000114616,3800000000,0.134008492,0.638701989,0.458706134,0.514975341,0.313464076,0.036696536,0,0.003406966,0.621712621,0.026806715,0.565231503,1,0.01826236,0
5155,Paramount Comm.,0.000157959,2750000000,0.463667245,0.000686069,0.260147788,,0.19499887,0.022068871,0.848012406,0.217587153,7660000000,0.000500785,0.263797779,0.38976752,0.009483278,0.005852247,0.631060191,0.013297586,0.005744808,0.194042682,0.182908546,0.000533615,0.011830055,9710000000,0.000676309,0.058870968,0.39843061,0.003420475,0.579091987,0.097592772,0.006452753,0.003190717,0.346700421,0.277422484,0.008176915,0.002567962,0.939933188,0.002355618,0.032784886,0.000187975,0.000134079,6190000000,0.131376625,0.628726654,0.457204497,0.598835565,0.311321865,0.030743798,0,0.000546482,0.623770224,0.026905023,0.565648523,1,0.020168855,0
2800,Madhumilan Syn,0.000339393,3260000000,0.470219672,0.000743074,0,0.323123718,0.152745349,0.022042732,0.84779015,0.217440424,6080000000,0.000414168,0.263133397,0.389078276,0.013850191,0.005477943,0.63036157,0.002869805,0.005176067,0.151775884,0.076461769,0.000994187,0.006362476,2600000000,9680000000,0.019193548,0.389464282,0.006009531,0.222171537,0.034456026,0.005904186,0.002639677,0.36467332,0.27748668,0.020861166,0,0.916604435,0.002066541,0.046627589,0.000261343,0.00011441,4820000000,0.469421285,0.643259635,0.459390261,0.621134177,0.314606798,0.021164653,0,0.000353189,0.623732679,0.026731109,0.564854826,1,0.054652611,0
558,Tayo Rolls,0.000266426,0.000135659,0.465203862,0.000441044,0,0.319834477,0.196580553,0.022099876,0.848015241,0.217610531,0.000101563,0.00049492,0.264453614,0.376867479,0.014786849,0.01477067,0.630857112,0.005805269,0.008402057,0.194231204,0.035982009,0.001694176,0.003734144,0.001159622,0.000254183,0.01483871,0.394156622,0.006322677,0.235772943,0.176464715,0.014758882,0.031384329,0.343451586,0.27698422,0.00042663,0.039389503,0.952813241,0.002824825,0.011061116,0.000306599,0.000323419,0.000625419,0.069630423,0.717053925,0.475587065,0.575066655,0.325873789,0.019831902,0,0.061540682,0.624192921,0.026870613,0.565510766,1,0.032701284,0
1247,Eskay K`n'IT(I),0.000172183,0,0.470075405,0.000856086,0,0.351029214,0.17428636,0.022250337,0.848060239,0.217620124,8870000000,0.000586054,0.264067417,0.430190753,0.010678906,0.001239571,0.635193011,0.011228445,0.007017635,0.172686826,0.07946027,0.003562842,0.001775277,1050000000,0.00062638,0.029677419,0.419811854,0.02318288,0.182436318,0.066923531,0.001959904,0.002170537,0.365587071,0.277910657,0.022857172,0.000825188,0.934124216,0.002297078,0.017401862,0.000541299,0.000102985,0.000102788,0.058570425,0.666334643,0.462936848,0.696061107,0.319422319,0.02736378,0,0.00834023,0.6230035,0.027023159,0.566065488,1,0.021978562,0
2603,Nakoda,0.00010812,0,0.469177927,0.000293029,0.017309444,,0.216389245,0.022119314,0.848085002,0.217609054,5390000000,0.000576471,0.264288101,0.435471853,0.009691701,0.00097132,0.630948206,0.012444943,0.00699803,0.215466405,0.073463268,0.00062086,0.010187988,936000000,0.000806427,0.033064516,0.503708645,0.017403005,0.142350238,0.066825068,0.001370875,0.001985854,0.364001007,0.278103545,0.021830048,0,0.948012395,0.003049588,0.009738293,0.000484301,7060000000,9270000000,0.052900294,0.655356897,0.461135327,0.693242615,0.317297905,0.030096228,0,0.010751683,0.622451601,0.026802851,0.565213547,1,0.020842202,0
580,U B Holdings,0.000137954,0,0.463752799,0.000679068,0.057495698,0.3226993,0.194471643,0.022163563,0.848127505,0.217629226,6520000000,0.000496642,0.264469155,0.382483887,0.011395908,0.000854038,0.631159847,0.006577663,0.006043389,0.193507277,0.074962519,0.003136762,0.002016079,97400000,0.000308651,0.024193548,0.447581466,0.025666833,0.100499633,0.014583878,0.001390652,0.000609312,0.347551783,0.277905797,0.026176657,0.000390341,0.946118843,0.00276268,0.012227405,0.000417631,5050000000,2110000000,0.126674399,0.648811532,0.46047878,0.59237905,0.315509598,0.025668018,0,0.002602313,0.622971219,0.026791157,0.565158396,1,0.030115647,0
2477,Jaybharat Text,3060000000,509000000,0.462016557,0.000287029,0.261362486,0.318773431,0.177374407,0.022094487,0.848033005,0.217588387,7650000000,0.000454819,0.264005253,0.376373831,0.009564401,0.005655114,0.631547513,0.007810576,0.005618863,0.176163185,0.163418291,0.001038824,0.006088371,0.000100887,0.000366901,0.04016129,0.398962032,0.015246824,0.308162106,0.042681184,0.005645514,0.002277266,0.341961139,0.277535167,0.010470403,0.007767468,0.939112241,0.002424892,0.007229681,0.000125587,770000000,3040000000,0.209361256,0.647710753,0.460165935,0.570373428,0.315392766,0.030487529,0,0.003608356,0.623064422,0.027060414,0.566181571,1,0.027031186,0
6112,Dhar Textile,1970000000,0,0.46275467,0.000369037,0.257819617,,0.19627928,0.022170484,0.848122376,0.217645563,7240000000,0.00047034,0.264178536,0.376839537,0.009214948,0.005744323,0.631428679,0.015939412,0.005121813,0.195369882,0.271364318,0.001333022,0.004743464,0.00021897,0.000310164,0.089677419,0.406368015,0.030321243,0.360167723,0.046952206,0.006214547,0.002361294,0.342849256,0.277454524,0.008099963,0.015446479,0.941390613,0.002541483,0.00977516,6960000000,4970000000,1960000000,0.43429352,0.651815453,0.460483488,0.577925916,0.316833996,0.03161812,0,0.006239626,0.623048816,0.027016756,0.566044858,1,0.018535862,0
23244,ISMT,0.000452833,0,0.465220637,0.000357036,0.280089078,0.462226781,0.792347669,0.022146353,0.848106941,0.217619971,6840000000,0.000670075,0.264884102,0.39520696,0.007806528,0.006564673,0.630773209,0.02231463,0.008624776,0.792104668,0.292353823,0.0008339,0.007586127,0.000110822,0.008482609,0.147741935,0.400013568,0.00023599,0.819367775,0.23959477,0.006735071,0.005793763,0.35216728,0.277298953,0.003121284,0,0.956591116,0.002318887,0.146298615,0.000121574,0.000112066,9130000000,0.021229483,0.634796963,0.458281704,0.642437287,0.311965783,0.037163268,0,0.000128793,0.623754054,0.026828369,0.565329797,1,0.016177409,0
28666,Euro Multivision,0.000195541,2940000000,0.45897352,0.000474047,0,0.312619368,0.170520449,0.02210822,0.847996184,0.217564966,7560000000,0.000438948,0.263525033,0.365588093,0.0082552,0.00611426,0.6332879,0.007834286,0.005842889,0.169534726,0.095952024,0.000365212,0.017308735,0.000204257,0.000385057,0.026774194,0.394258384,0.005231291,0.574348102,0.049546749,0.007812492,0.001968677,0.333932235,0.277100336,0.001498364,0.001222602,0.936693157,0.002243734,0.027859176,0.000263519,0.000262219,5990000000,0.14180203,0.631298732,0.457109444,0.534798382,0.312553067,0.03519933,0,0.000741724,0.62395516,0.030733954,0.569132178,1,0.02698186,0
28363,GREENETH.RES&PRO,0.000193922,8680000000,0.475747129,0.000438044,0,0.325387282,0.162084808,0.022276823,0.848117917,0.217613686,6060000000,0.000440769,0.264409322,0.384113856,0.007413393,0.0068192,0.630119108,0.002535132,0.005204432,0.161646935,0.04047976,0.000803465,0.00787731,0.000887534,401000000,0.014516129,0.387824789,0.026138311,0.195714779,0.032502483,0.007364408,0.003491621,0.371123532,0.277038373,0.000483145,0.010425638,0.924270084,0.002042687,0.018780167,0.000188998,0.000198812,8630000000,0.492663081,0.648345796,0.461350677,0.63013832,0.315213063,0.039071018,0,0.008915038,0.623705245,0.026653786,0.564405515,1,0.060223126,0
26813,Rohit Ferro Tec.,0.000151831,0,0.497840182,0.000741074,0.124810203,0.326377591,0.174512315,0.022109927,0.848075367,0.217595253,5630000000,0.000440345,0.263965623,0.390410193,0.061841929,0.008168567,0.631043068,0.001034115,0.008456201,0.173493703,0.049475262,0.001209256,0.005233608,631000000,0.000392622,0.015,0.467515434,0.048424176,0.110981785,0.010244303,0.008408847,0.0021505,0.41956364,0.277454955,0.138235904,0,0.935657966,0.002427431,0.010501834,0.000650579,8640000000,2150000000,0.068079509,0.643691196,0.459856964,0.649735739,0.314645618,0.004585758,0,0.026412649,0.62383976,0.026919862,0.56570546,1,0.124436982,0
4123,Ind-Swift,0.000232776,0.000195763,0.46263221,0.00070407,0.108614232,0.318950272,0.188822776,0.022025381,0.847814219,0.217525268,6570000000,0.000482468,0.264404659,0.378190082,0.019002125,0.010203534,0.631214641,0.005703134,0.005995614,0.187836513,0.107946027,0.000566078,0.011178522,667000000,0.000292008,0.029193548,0.387598652,0.007722282,0.589602141,0.029005472,0.015350031,0.002184219,0.342837047,0.277120164,0.00977799,0.007204067,0.941495513,0.002380046,0.034597909,0.000261323,0.000222905,2920000000,0.172565903,0.649176782,0.460663936,0.572676414,0.31551282,0.015435549,0,0.000913537,0.624158278,0.026982349,0.565930374,1,0.033094375,0
3681,Uniworth Text.,1650000000,0,0.458919839,0.000316032,0.187569592,0.311770531,0.17978459,0.022189243,0.848275072,0.21802897,6980000000,0.000528334,0.263828084,0.366659215,0.012342551,0.004726839,0.630986219,0.008713375,0.007921052,0.177814644,0.242878561,0.00199649,0.003168002,0.000114262,0.002422306,0.065806452,0.3944506,0.001645045,0.538877617,0.078901425,0.007972368,0.00340554,0.334661976,0.277327448,0.011633018,0.000798845,0.937182277,0.002542167,0.006697512,0.000129462,8770000000,3640000000,0.047296514,0.66391441,0.462973621,0.536548825,0.318385634,0.023724249,0,0.007499345,0.624770818,0.026893529,0.565603419,1,0.025316888,0
40437,Servalaksh.Paper,3030000000,0,0.459033911,0.000355036,0.191112461,0.311947372,0.235068163,0.02231091,0.848240603,0.217666624,0.000131007,0.000577544,0.265356552,0.369332365,0.013245512,0.008532889,0.630803345,0.010509853,0.006074368,0.230291833,0.169415292,0.000892739,0.007087445,0.000108912,0.000510636,0.045645161,0.432113702,0.016509761,0.36954988,0.02137477,0.009687734,0.001618923,0.337669307,0.277228199,0.009537218,0.011474544,0.949167607,0.003453039,0.006320117,0.0001438,0.000111294,178000000,0.134961907,0.649583623,0.460347008,0.549322587,0.315898435,0.022122202,0,0.01562895,0.626231783,0.026840397,0.565382732,1,0.022771765,0
3576,RMG Alloy,5790000000,1880000000,0.464378518,0.00069907,0,0.322734668,0.162913309,0.022019328,0.847839876,0.217589001,659000000,0.000423201,0.263893357,0.384793786,0.008268929,0.00747548,0.627259558,0.010643905,0.005285049,0.16194103,0.116941529,0.000413906,0.015248253,0.000338772,0.00019442,0.034677419,0.390414057,0.008482678,0.494562033,0.01779889,0.007532562,0.000790875,0.347067541,0.27716277,0.002257794,0.009282834,0.926732872,0.002059576,0.014038844,0.000178592,0.000172405,1670000000,0.309131988,0.641185656,0.458995034,0.59761906,0.314214823,0.035139959,0,0.003317823,0.622511176,0.026194591,0.558626339,1,0.022615073,0
5068,Noesis Industrie,0.00059414,0.000658597,0.469238318,0.000213021,0,0.324573813,0.165022219,0.022235893,0.848115811,0.217623944,730000000,0.000461082,0.265027857,0.388882679,0.010992165,0.007812354,0.628959535,0.005516191,0.006337409,0.164090189,0.083958021,0.000460572,0.013723171,5690000000,0.000422126,0.023225806,0.389430361,0.003519847,0.356902992,0.123604575,0.008333883,0.008355719,0.356322114,0.277251989,0.007216557,0.008091704,0.920910249,0.002213874,0.057468677,0.00022674,0.000180817,0.000167231,0.130012082,0.665798158,0.464463261,0.62154893,0.317987811,0.026595735,0,0.000235981,0.623807533,0.026629563,0.56424879,1,0.033851702,0
58,Baroda Rayon,9200000000,3650000000,0.462362128,0.00190119,0,0.32231025,0.175943361,0.02318463,0.848206288,0.217638627,0.000169223,0.000756866,0.267922388,0.385492344,0.006215893,0.00330074,0.631901275,0.021307873,0.005291278,0.174179926,0.329835082,0.002215617,0.002855472,0.000120376,0.000861651,0.127096774,0.392675426,0.000912596,0.436319347,0.064843669,0.00378842,0.001673958,0.343433669,0.281575166,0.006621907,0.00069155,0.921895699,0.002310301,0.033597643,0.000108459,6880000000,2970000000,0.156453916,0.670192352,0.462647645,0.583158771,0.323006382,0.046303141,0,0.000546438,0.623333864,0.027970559,0.567815998,1,0.016456644,0
315,Jyoti,0.000141886,0,0.463353548,0.000572057,0,0.318667327,0.169993221,0.022013402,0.847628961,0.217566317,6510000000,0.000444712,0.263933764,0.378571961,0.011319153,0.00398634,0.634436515,0.003535506,0.005377123,0.169037026,0.077961019,0.000880566,0.007177959,3840000000,0.000125579,0.020483871,0.390594966,0.007471363,0.250366319,0.04028774,0.005709707,0.002660696,0.346011478,0.277509865,0.014832326,0,0.892657223,0.002235287,0.013987667,0.000248792,0.000129952,5650000000,0.309714308,0.658431357,0.463963597,0.579175571,0.316574588,0.025839334,0,0.000646658,0.623675211,0.033635228,0.569523281,1,0.046596969,0
27612,E-Land Apparel,9020000000,1870000000,0.463744412,0.000390039,0,0.319763741,0.166905174,0.022055233,0.847970009,0.217519096,6490000000,0.000441044,0.263701424,0.379242577,0.007646154,0.006436786,0.627256818,0.003831879,0.00759864,0.16608853,0.052473763,0.000531586,0.011901783,0.000190882,0.000283687,0.016935484,0.396881572,0.014643152,0.220961866,0.054742668,0.006860109,0.004880156,0.345152889,0.277245749,0.002385573,0.014066283,0.929559376,0.002153911,0.01245078,0.000181095,0.000171834,0.000112592,0.080212795,0.643245873,0.459365182,0.57752645,0.314608198,0.037917586,0,0.006936519,0.623967388,0.026205336,0.558890344,1,0.043880525,0
4320,Websol Energy,0.000472144,4550000000,0.467466848,0.000759076,0,0.320789418,0.15357385,0.022476858,0.848082131,0.217571666,2230000000,0.000262221,0.262279413,0.420308483,0.006211525,0.004016909,0.630592389,0.012950145,0.006451341,0.152590302,0.140929535,0.001057085,0.005981632,0.000118465,0.001677156,0.032741935,0.383030687,0.000666653,0.44688662,0.100150962,0.004410228,0.002922512,0.35890813,0.280509136,0.005005558,0,0.72919562,0.001834916,0.155838194,0.000104885,7850000000,5030000000,0.067982644,0.653233077,0.460792306,0.666840299,0.316883752,0.046335308,0,9170000000,0.623694944,0.026777587,0.565092851,1,0.020433018,1
386,Modi Inds.,0.00011633,312000000,0.466025851,0.000356036,0.226439923,0.34331895,0.310687655,0.02213164,0.848126023,0.21763056,0.000150055,0.00141409,0.265689908,0.388733654,0.015429593,0.011257201,0.630693758,0.00496904,0.007089909,0.241414675,0.220389805,0.002030982,0.00311506,0.000176169,0.001022785,0.054354839,0.399380385,0.001165827,0.774649722,0.527730923,0.013637194,0.026987093,0.353707701,0.277076715,0.004980131,0.000851683,0.951025905,0.002660032,0.023559847,0.000203395,0.000191006,0.000350362,0.080314579,0.822578198,0.502733934,0.609091774,0.34044883,0.019009259,0,0.000969556,0.624406544,0.026811015,0.565251336,1,0.036384446,0
2054,Sh. Bhawani Pap.,8550000000,165000000,0.460941261,0.000412041,0.046664642,,0.193567824,0.022145247,0.848105224,0.217623867,0.000189003,0.000843683,0.26470538,0.375386536,0.008857383,0.007975176,0.630856427,0.003042158,0.006502676,0.188854536,0.062968516,0.000730423,0.00866803,0.000162412,0.000242079,0.018064516,0.397865268,0.010562307,0.354642425,0.134295987,0.008197641,0.008988706,0.339327454,0.277111712,0.002058795,0.000100844,0.938460245,0.002848278,0.005915557,0.000347612,0.000336972,0.000332678,0.119425011,0.689645592,0.474971216,0.561301549,0.320384872,0.03286484,0,0.005757714,0.624745844,0.026867118,0.565496308,1,0.0522489,0
27308,Sancia Global,8400000000,0,0.467887908,0.000643064,0,0.323901818,0.170671085,0.022037328,0.848163902,0.21762848,5390000000,0.000447083,0.265351889,0.386563466,0.006454894,0.003663815,0.634243367,,0.005142975,0.169662921,0.083958021,0.000894768,0.007060119,9060000000,9300000000,0.023870968,0.393229461,0.032945685,0.182469569,0.031790838,0.004242676,0.002138627,0.354668928,0.279245675,0.006066956,0.011425068,0.931956399,0.002253308,0.012950865,0.000114835,7900000000,3840000000,0.499638396,0.641484301,0.458922026,0.611974789,0.314359012,0.044653334,0,0.002459225,0.622706077,0.031404424,0.56925812,1,0.036724103,0
3111,Ashapura Minech.,0.000132635,0,0.463715894,0.000743074,0,0.329065573,0.192287414,0.022115363,0.848046851,0.217615621,6810000000,0.000491676,0.264228268,0.393809843,0.007842721,0.000540246,0.631914974,0.012358311,0.007054342,0.188424704,0.037481259,0.001178822,0.005366818,459000000,0.000360849,0.018870968,0.480597454,0.027278704,0.129390044,0.031082512,0.0012406,0.00092543,0.347644446,0.278746353,0.017396014,0,0.940893654,0.002635951,0.009867019,0.000864943,0.000149218,9340000000,0.051833644,0.655122012,0.46110549,0.603009347,0.317235552,0.036994391,0,0.006000166,0.621294172,0.027126986,0.566373539,1,0.020915952,0
3243,Spentex Inds.,0.000101991,0,0.461967909,0.000233023,0.03380909,0.321567518,0.177976953,0.022159833,0.848213605,0.217631058,7390000000,0.000452473,0.264082181,0.379121493,0.006436797,0.000163446,0.632342023,0.017655642,0.005175261,0.176909735,0.031484258,0.010879247,0.000581512,497000000,6660000000,0.018387097,0.478822279,0.300186173,0.036680285,0.008741344,0.000251081,0.000239053,0.342313708,0.28330743,0.016321062,0.001413227,0.937022097,0.00243524,0.005320246,0.000944979,5230000000,3180000000,0.230626721,0.644834341,0.459524586,0.575046165,0.315085593,0.044775563,0,0.013880132,0.618421638,0.026955525,0.565836642,1,0.01773455,0
2393,Wanbury,0.000791647,0,0.468525368,0.001009101,0.257515943,0.333911014,0.20810424,0.022092196,0.847991725,0.217580546,0.00013458,0.000534448,0.262960891,0.389497411,0.015750341,0.010834237,0.630619786,0.018124367,0.006884376,0.2071337,0.226386807,0.009939842,0.000636162,3690000000,0.000498532,0.073548387,0.392890256,0.000143303,0.521570589,0.14327601,0.012091763,0.009619623,0.348876097,0.277168663,0.009795885,0,0.941018173,0.002261125,0.156158144,0.000144321,0.000117752,8930000000,0.044124042,0.679552456,0.46404147,0.616732833,0.324723135,0.018623549,0,0.000271539,0.623784387,0.026792912,0.565166753,1,0.017541881,0
